,comment_text,label,party
299,"Yeah so stop it and let the sewage back-up into peoples homes instead - You
FKWITS  ",0,libdems
300,"Why are people laughing at this? What's so funny about fixing the GP system? Hmmmm?  Yeah it's not as easily said or done as this post makes it seem and there's a lot of work... If you want to fix the NHS, the GP system should be one of if not the first item on the agenda. Fix this and you reduce people's need to go to hospitals for things they shouldn't be going to the hospital with, this reduces the stress on our hospitals, reducing queues and wait times... It's not hard to work out!!! The state of the NHS, which the Tory's are directly responsible for, is no laughing matter   ",2,labour
301,Labour are exactly the same under Starmer...... Give me a petition to get rid of the Starmer lot and I will sign it ,1,labour
302,"Yeah, if you could actually stop them some time soon instead of talking about “needing to stop them”, that would be great.  ",1,conservatives
303,"Don't blame the Doctors,Nurses etc.
Blame the TORY govt who have brought the NHS to its knees ,despite the best efforts of its dedicated staff  ",2,labour
304,  ,2,conservatives
305,"PLEASE FOR GOODNESS SAKE Wake up Britain !
Stop these uncaring greedy lying dodgy Tory Brexiteers 
Nasty Joker Johnson and his rich millionaire toadies are ALL bluster and NO action ! They have done nothing on critical issues for years and are trying to privatise our NHS & asset strip our country 
How can anyone support these lying cheating Tories after their Russian involvement has been exposed ? ! 
The gagged BRITISH BREXIT CORPN (BBC) say nothing ! 
Please support the EU Liberal Democrats 
Rejoin the EU   ",0,libdems
306,Before or after the 40 new hospitals? Although I see you managed to stop the boats at the weekend. Well the ones leaving Dover.   ,0,conservatives
307,"Then when your unions decide to strike the staff, what happens then? Oh the lights go out   ",0,labour
308,This government has broken this country   ,0,conservatives
309," 
 



BLUE WALL IS COLL  PSING 
Lots of gains, from the Tories, for the Lib Dems. Parliamentary By-election victories in Chesham and Amersham, North Shropshire and now Tiverton and Honiton. Local wins include Somerset Council in the South West. Lib Dems have gained HULL from Labour.
Tories are panicking and the multiple attacks in the Lib Dems in their election broadcast. And now their Chairman Oliver Dowdon has walked the plank.  54 resignations later, Johnson and Truss have gone.
Yes we did set the scene. ",1,libdems
310,"The Met Police failure to protect young girls !!!#HOW #DARE #YOU Rotherham , Telford etc #WHERE #WERE #YOU for them #GIRLS  ",0,labour
311,"Labour!! You have lost so many voters now, I had voted Labour for over 50 years. But NEVER again, Labour is a disgrace to the working class under SIR?? FAKE LYING HYPOCRITE STARMER!! Shame on you!! ",0,labour
312,"Yes because you lot won't give decent pay rises after 12 years of stagnant wages, a cost of living crisis and people are waking up that unions are on workers side, not this government.  ",0,conservatives
313,Bring back supertax for the rich be a good start get some of the money back in the countries coffers you lot lost or stole  ,0,conservatives
314,"Alba Party Leader and Former First Minister of Scotland, Alex Salmond's statement on Nicola Sturgeon's resignation 

Commenting on Nicola Sturgeon’s resignation former First Minister Alex Salmond said:
“There has been no question of Nicola’s talents as a first rate political communicator and election winner and having been there I feel for her personally on the day of her resignation.

Read More

www.facebook.com
/
scotland.scottis
h.1/posts/
pfbid02K7vJgJVhe
W3XkqCmpcjVBg3w
UTWbs1VuFKYkm73
3kVqkuYzCbqN35D
cob9yPCumSl ",1,conservatives
315,The comments on here are totally DAMNING for this shower of a government and its dysfunctional 'party'.....   ,1,conservatives
316,"Dear Labour Party,

How on earth do you seriously think you can maintain this pledge when retention is the issue, particularly amongst newly qualified GPs?

Perhaps you should focus less on meaningless sound bites and more on an actual solution, that doesn’t involve removing the independent contractor status of GP partners as per Wes Streeting’s deepest desire!

Just a thought  ",0,labour
317,"Mr Rich having a good time with commons, Drama. ",1,conservatives
318,What?! Strikers are the public you lunatic truth twisters. Solidarity  ,2,conservatives
319,Rishi OUR PRIORITIES for U.K bright and blessed future  ,2,conservatives
320,Dianne Abbott for prime minister  ,1,conservatives
321,"You caused inflation
You crashed the economy
You got us into debt
You caused the waiting list’s
And I forget how many times you have talked about stopping the boats  ",0,conservatives
322,She said what so many people are thinking   ,2,labour
323, Proud to be a paddy.   ,2,conservatives
324,This country is a soft touch joke and all the governments are as bad as each other  ,0,conservatives
325,"You didn’t protect white English girls against Islamic grooming gangs , stop the bull , the Tories are horrendous but you are no better ",0,labour
326,Happy Passover to all our Jewish community enjoy the celebrations   ,2,conservatives
327,"We want to ' Build a Better Britain ' without Socialist Labour at the helm ........so it would be the Tories who will secure our future/s , whether in the Cost of Living , or Squaring or Levelling Out peoples standard of living , changing from totally Energy Resources like Coal, Natural Gas , Wood/Peat , Water Power , Nuclear Power to Solar Power , Wind Power , Wave Power , Geothermal Power , Advanced Nuclear Power , Water Turbines etc. Then come the other Human-based Resources like Housing , whether Social Housing/Rental or Part-Ownership Housing , Upgraded Transport System , Road/
Rail Network Renewed , Business Ventures , Tel-Communications/
Computerisation , Light/
Medium Electro-Engineering Based Work-Shops Technology , and finally retraining the workforce in Modern Technology to go with the 21/22nd Centuries . MORE IMPORTANT ENSURE THAT THE HUMAN WORKFORCE ARE UP-TO-DATE WITH TECHNOLOGIES THAT THEY CAN MANAGE , EMPLOY PEOPLE TO WORK FULL OR PART TIME WITHOUT SHELFING OUT TOO ' MUCH WELFARE TO ANYBODY PRESCRIBING PEOPLE WHO MIGHT BE SLIGHTLY PHYSICALLY AND MENTALLY DISABLED TO WORK ' , AND ENCOURAGE G.P'S TO CHECK UP ON UNEMPLOYED WHO REFUSE TO COMPLY WITHOUT A FULL HEALTH M.O.T CHECK -\-\-\-\-\-\-\-\MOTTO SHOULD BE ' BACK TO WORK ' A.S.A.P.  ",1,labour
328,No matter what. Every single labour leader we get will be ripped apart by the Tory voters just like corbyn was. My advice. Ignore all of it and vote wisely. Think of the last decade..what have the tories done for us? Vote wisely. I won’t be replying..this is my opinion and I won’t argue over it.  ,2,labour
329,"It does not impact on any politicians life, be it Labour or Conservative. This is not immigration it is an invasion of our great country that our government has allowed for far to long, but now with an election on the horizon We are about to invest billions on defence, yet the political parties of this country are content to effectively leave the back door open. I suppose their is no personal investment for a politician in the UK open door policy to illegal migrants, unless they are share holders in Mercury boat engines that is. How is there share price holding up... ",1,conservatives
330,"Well that doesn't put anymore money in people's pockets. It won't help with keeping warm and fed and getting medical needs met.

Where's the real policies that will really make a difference to us all in the short term and long term?   ",0,labour
331,"The kind of radical policy that we've all been praying for (lol). Oh, hang on it's 'this year' not the year that Labour actually get in. Ah shucks  ",0,labour
332,Thank you   ,2,conservatives
333,Happy Mother’s Day to all the mums I know   ,2,conservatives
334,GPs not the problem it’s getting past the receptionist  ,1,conservatives
335,"List what's good about the UK in 2023 compared to the 90""s... it will be a small list, face facts the UK is dying ,its expiring.
Traffic and roads broke, banks broke, benefit and welfare broke, police a joke,justice system broke, schools broke, NHS broke and don't mention immigration and asylum...a joke, why...greedy corrupt governments raping the public purse for themselves and massivly over rating their own worth and value, lets face it who apart from themselves do they value?..... nobody  ",0,conservatives
336,"Stop piling on the most vulnerable people in the world and address the actual problem - the richest and most powerful.

Can you even remember who Labour is supposed to represent?

You’re taking the wrong side!!!   ",0,labour
337,"Great, thanks   ",2,conservatives
338,Many of the expensive Labour councils have been inherited by Conservatives  best look at longterm Labour councils - their charges are much higher   ,1,labour
339,Honestly ridiculous to separate strikers from the public. Striking people ARE the public  they're striking because successive Conservative governments have brought our country to its knees!  ,1,conservatives
340,  ,2,labour
341,Honestly this is exactly what’s happened last few years   ,1,conservatives
342,At what cost did this agreement come at? All well and good showing what has been agreed but I would like to see some transparency on what has been given away for this deal to be agreed. I anticipate something ludicrous …… ,0,conservatives
343,HAPPY PASSOVER FOR ALL JEWISH  AS WELL   ,2,conservatives
344,Makes sense as there isn't an election until next year  ,0,labour
345,Labour don't asking me vote   ,0,labour
346,My council tax is £1734 living on my own. But this includes my green bin.   ,0,labour
347,Jokers   bye bye bye enjoy your retirement kunts  ,0,conservatives
348,So still giving our tax money to the energy companies…. Money that should be spent on infrastructure etc   ,0,conservatives
349,"It's more levelling down isnt it after 13 years!? People in all areas are now struggling because of Tory policy. You've finally managed to keep 1 promise (even if it is actually the opposite of what you set out to do) 

#toriesout  ",1,conservatives
350,"So Jeremy Hunt believes that wage rises that are, I hasten to add sorely overdue, are bad for the economy, yet these people who allegedly run our country make ridiculous amounts of money and can not even grasp the struggles the general public in this country are currently going through! Revolution is coming thanks to your non-leadership of our country, you will not win the next general election and that is purely down to the fact you don't care about the general public, you only care about yourselves, hang your collective heads in shame!   ",0,conservatives
351,This sounds like the sort of claim the Tories would make  ,1,labour
352,Are they going to wear orange boiler suits ?  ,1,labour
353,"It's the end of the Conservatives
  ",0,conservatives
354,Just need a conservative government to do it  ,1,conservatives
355,So bad  ,0,libdems
356,What do I get my children have left home now  ,0,conservatives
357,"Have you noticed when anyone is being investigated by the media for ""financial irregularities""
( round our way we call it stealing) they politely announce they are taking a "" leave of absence "" ( round our way we call it doing a runner) when is baroness mone coming back? asking for a few million taxpayer friends  ",1,conservatives
358,"Durrrrr explain the difference between tge G7 & G20 you lying
fkwits  ",0,libdems
359,So .... how is it going   ,1,conservatives
360,"Covid crashed the economy and you wanted more lockdown...tell
the truth...s ",0,labour
361,Sounds pretty much like what's happening at the minute with the current government  ,1,conservatives
362,Unless you're a nurse or a Train worker   ,0,conservatives
363,If you can get passed the receptionist  ,1,labour
364,Happy Passover  ,2,conservatives
365,"Is true with obvious exceptions.
Our GP surgery is great,consultan
ts been on my case like a rash and saved my life,my husband is waiting for a specialist consultation and there’s no hope in sight that his appointment would happen until isn’t too late.
Currently the trend is cancer,everythi
ng else is left to the non urgent list. ",0,conservatives
366,Maybe completely abolish the Met-Police... and replace the lot of them with a force from up North?  ,1,labour
367,  ,2,labour
368,"I love the idea that he's planning giving success, direction!!!! Presumably to the poor house ASAP when they cripple the country again with an increase in Taxation and the subsequent Inflation. No I don't vote Labour  ",0,conservatives
369,"Let’s get a new tool  millions wasted to find it doesn’t work and some MP family member CEO of the provider. We already have a brilliant tool called the Police but the CPS, lack of funding and strategies the problems. Degree to be a policeman what is that all about   ",0,conservatives
370,Why are Labour doing this??Better to increase awareness of alcoholism & support people to reduce their alcohol for their health & to reduce strain on the NHS  nameste  ,0,labour
371, Wishing a very happy #StPatricksDay to everyone celebrating across the UK and around the world!  ,2,conservatives
372,"Great so we give them more money, and they don’t do anything.. again as last time.. we gave them money … come on I voted you for years now .. no hospitals, not enough schools building houses every where there are no doctors surgeries infrastructure…
for the increase in population when are you going to learn…I thought you were intelligent people running the country  and the cost of living… what are you going to do about that?  ",0,conservatives
373,By rejoining the EU.  ,1,labour
374,"Amazing maths. Jeez if you can’t even get that right, God help the economy if you ever got into power. (It totals £3,480)   ",0,labour
375,"If you’re not careful you will lose the next election unfortunately because of Sadiq Khans affiliation with expanding ULEZ and other cities imposing limit freedom on roads all over UK. You had the next election until you’re councillors and MPs did this. RIP . All religions , colour , creed and genders are passionate and angry at these un democratic policies . Labour has read this one wrong . It will be a disaster for us   ",0,labour
376,Question we’re are they going to get all these trainees from ?  ,0,labour
377,What a load of fake  you lib dumbs dribble  ,0,libdems
378,"How can Labour say this is the Conservatives? Surely the cost of living crisis is born from Covid 19 and the invasion of Ukraine??
Labour take full advantage of their low class / low educated majority voters  It’s the Labour Party who are pulling the wool over their own voters  ",0,labour
379,"When the debate is lost, slander becomes the tool of the loser.

It's pretty apparent the Tories are out of steam at this point. The next election can't come soon enough.   ",0,conservatives
380,No way in hell should this slimy man be PM  ,0,labour
381,Happy Tamil New Year x  ,2,labour
382,Still good for street art though right  ,2,conservatives
383,"That’s nice, but then you want to Increase the State Pension Age  ",1,conservatives
384,First time for everything  What a gimmick whilst the Government has already been saving households thousands £s. You can’t take what’s not there - most of profit is abroad which we can’t tax. ,1,labour
385,LOL. What you meant to say was “our priorities are your priorities”   ,1,conservatives
386," Lib Dems have made a flying start
to 2023 in council by-elections.
 Between January and March we scored an impressive 6 by-election gains - and increased our vote share across all wards contested by 6.4%. That's the biggest vote share rise of any party - and by some margin too!
 In total 38 principal council by-elections were contested in the first quarter of 2023. The Lib Dems are net up by 5 seats, while the Conservatives are down by 9 councillors.

This continues the By election gains of the Lib Dem’s over the last three years.


imgflip.com/i/
7hgw20

Liberal Democrats Working For You ",2,libdems
387,Signed  this decision is a disgrace ,0,labour
388,When are labour introducing pay per mile with tfl?  ,1,labour
389,Game changer  actually something for working parents  ,2,conservatives
390,So what percentage of recipients of this tax break Are doctors ?? ,1,conservatives
391,as i said before he's conserveatives best assess  ,2,conservatives
392,"Stop Bragging Labour your going to paint the country Red anyway, I'm voting Labour    ",2,labour
393,Great stuff all you have to do is show me a detailed plan of how labour plan to achieve this (complete with facts and figures) and you have my vote   ,2,labour
394,Love these huge alliances between independent nations   ,2,conservatives
395,  ,0,conservatives
396,Thanks for the reminder! I’ll get that sorted and not vote Tory   ,2,conservatives
397,Great news  ,2,conservatives
398,"Trying to look tough on the global stage but being weak & totally useless on the domestic stage , Wallace, get a grip on this country first   ",0,conservatives
399,Happy Easter  to you too. ,2,conservatives
400,Hilarious advert from Labour  ,0,labour
401,And we are the brink of smashung the all time employment record! Well done Rishi and Co.  ,2,conservatives
402,"Its not that these are bad ideas...
Unworkable, possibly, but not terrible ideas...

Its more that, they aren't really getting to the roots of problems. They are superficial sticking plasters designed for little more than splashing across Social Media and sending out in emails to create the illusion that (after 13yrs of aggravating problems) you are taking action.
They are shiny, glittery distractions with no substance  ",0,conservatives
403,Is that first guy Mike 'The Gapes of Wrath' Gapes?  ,1,labour
404,"Safe streets, can the Labour Party Councils sort the pot hole's and maintenance of the roads 
Westminster Council,
Labour Run,
have awarded themselves a 45% pay rise........
Aspiration is rewarded  ",1,labour
405,Lots of budding MP’s out there.   ,2,conservatives
406,Smoke and mirrors - only a conservative politician could turn inflation rates of 2.040% (July 21) into an inflation rate of 11.52% (October 22) and then claim some kind of moral high ground by pledging to halve the current rate!! #unbelievable   ,0,conservatives
407,My GP surgery are fantastic. Long wait for appointments (around 2weeks) but if you know you have regular ones it’s fine. Labour are actively involved in these strikes because they think it gives them extra votes for the election  ,0,conservatives
408,  ,2,conservatives
409,"All mainstream political parties are out of touch with the normal person , as well as out of ideas. Personally I cant see any positives from any of them being in power. Come election day it will be a case of close my eyes and randomly picking a party  ",0,conservatives
410,I see Kier Starmer is the pot calling the kettle black! Unbelievable after he blocked the prosecution of the Rochdale child groomers!! Does he think weve all forgotten about it??  ,0,conservatives
411,"What a load of lies. I'm a pensioner l manage to pay my bills eat and heat my home and save.  0

That's Labour wholly dishonest liars  ",0,labour
412,It is not the non dom tax that need to stop its the tax loopholes that allowe the meger rich to not pay any tax .this sadly includes the royal famaly. We need a level plalying field. The non doms can go to nother country and still live in the UK for 180 days with out paying tax. Abolish the trust funds.  ,0,labour
413,Happy Easter  ,2,libdems
414,Why doesn't it say that on the Easter egg boxes?  ,1,conservatives
415,Weird how all the women PMs have been dragged kicking and screaming from office and a party full of misogynists  ,0,conservatives
416,"Broken UK, Jeremy Hunt telling everyone we need to raise taxes for inflation yet all MPs have 2.9 %pay rise .......practice
what you preach or are you all going to give that to charity....nurs
es perhaps as you don't want to speak with them at all ......utter disgrace topping of the feeders for the snouts to dive in yet again ........while the working people that employ you gets bent over the desk ....furl prices through the roof blame it ukraine....hey bp and shell where shall we spend our billions of profit ......utter state of the UK is embarrassing top job done ....6million a day on hotels for the invaders entering uk illegally yet our own pensioners and needy are sat suffering you need to wake up and smell the coffee ..or perhaps Rishi is trying to avert his father in laws and wife tax problems.......
! ",0,conservatives
417,"After 13 years of Tory onslaught on working class people, of increasing corruption, tax evasion, greed and grinding poverty, this is what Labour propose! Shouldn’t Labour be much stronger, bolder and ambitious! Shouldn’t they want the fair and just redistribution of wealth, and to build a better society? I think people will feel that voting is a waste of time, given that they won’t feel Labour have much interest in them, if they have so little to offer…   ",0,labour
418,They don't need to stop the small boats as Mr sunak is going to do that before the end of the year dah  ,0,conservatives
419,Thank you   ,2,libdems
420,We don't need clean power but we could do with clean politicians  ,0,labour
421,The agreements achieves: Kinda sounds a lot like we had when we were in the EU...   ,1,conservatives
422,Great!  ,2,labour
423,And stop them refusing to appear in Court Room from their Cells. Add another 5-10 years if they refuse.   ,0,labour
424,"From one mum to another...Happy
Mother's Day and sending positive vibes   ",2,conservatives
425,"I have to admit, you do have a sense of humour  ",1,conservatives
426,It’s a criticism of the government not the NHS as they decide were our taxes are spent . Tory government is responsible   ,0,labour
427,I am British from Tenerife with no passport OOO but l get a boat from Calais no problem and accommodation  Tories have had 11 year to get this sorted out ,1,conservatives
428,"Hearing kier's plans for a national bank is very exciting, i do think that labour can build our country's future, the national bank idea  i think kier said the money would be for projects around the country and green projects,I'd go further and create a retail bank for the British people for the nation owned by the nation just for people's wages to go into so to prevent the corporate banks ever putting our financial system in jeopardy again with greedy gambles that the tax payer is still paying for today, i think a national bank can operate along side corporate banks and a capitalist system obviously not everyone will want to bank there if if that type of bank was created people would have a choice because of savings will be better in the private sector but those that would put their money into a new styled national bank would know that if they did bank with a new national bank like i described Thier wages at least would be safe and fire walled and not just up to 50.000 but all the way up to Thier total amount which actually would be great for wealthy people as well, then when the banks get greedy again people's wages and pensions and wealth would be safe and we wouldn't need to bailout the hedge funds next time, obviously in the case of another banking crisis forbid the government would have to bailout the big banks because of our financial system but people's wages wouldn't be on the line if we had a national bank separate from corporate banking (a fail safe)  just my idea.  ",1,labour
429,Wouldn't trust you to deliver a pizza  ,0,conservatives
430,But is that money going into the supermarket and investors and not the farmers ? that deserve the funding the most. ,1,conservatives
431,"I like how everyone usually absolutely despises us til its any of our days, they share an image like this then carry on   ",0,labour
432,"thanks to Brexit the UK will be the ultimate rule taker for decades to come, being dictated to by the EU without any input in the decision making process   ",0,conservatives
433,Look Under Passport.  ,1,conservatives
434,"Sunaks effective tax rate is just 22%. News sneaked out in the shadow of partygate and (still) Brexit.

  ",0,conservatives
435,"Try having a word with the Labour run city council under Peter Soulsby.
Our city and estates are beginning to look like a  hole.
The estate I live on has houses that foreigners have bought and they look like building sites for the last two years. It might be acceptable in their own country, but not here.
Fly tipping is an everyday occurrence.
Shopping trolleys all over the estate.
Try talking to the council about it and there is someone on the other end of the phone who’s English is not the best.
My wife was asked if we were council tenants when reporting fly tipping on the estate. When she said no, the council employee said well there might be a problem.
Trying to explain we rent privately was a non starter. She simply didn’t understand how we privately rent on a council estate.
You really have no idea what goes on in the world that is a million miles away from yours.
The roads are covered in potholes, one road through the estate is actually sinking.
As for antisocial behaviour. The only time you see the police is when they get lost looking for the police station or MacDonalds. ",0,labour
436,"LOL. When you were describing Starmer’s 5 pledges, you could so easily have been talking about your own failures  ",0,conservatives
437,These smear campaigns are so childish  I genuinely can’t believe the LEADERS of our country are stooping to this    ,0,conservatives
438,No story telling us how well 'halving inflation' is going now the February figures are out then? Can't think why .  ,0,conservatives
439,If your going to tell a lie Rishi tell a whopper  ,0,conservatives
440,Moved my shop into a higher business rates band by increasing the rateable value so I’m £660 a month worse off. Not much help given there  ,0,conservatives
441,"Laughable. The reality, the number of Environmental Protection Officers slashed by two thirds, no fines levied (except one relating to an incident a decade old), and the plan to clean up our rivers by 2027... pushed back to 2062!

Our rivers are dying . That's the reality, 'Conservatives'
. ",0,conservatives
442,"𝗜𝗙 𝗬𝗢𝗨 WANT TO EARN

(1) Hello
(2) Am new here
(3) How can i register
(4) Tell me more about this platform.

Send her a message
with this link below


+3bf78NOOZbkzZmE
0 
+3bf78NOOZbkzZmE
0 ",1,labour
443,Let's hope the Labour Party will comit to ending Apartheid in Palestine.  ,1,labour
444,Yep Anything to attract a vote ! Until they need to deliver   ,0,conservatives
445,Great staged photo opp.   ,0,conservatives
446,.......and may all your votes be Labour ones  ,2,labour
447,"The country has been run into the ground, it's a mess, open your eyes and ears  ",0,conservatives
448," not only are you trying to divide the country and using far right tactics you’re now calling Paris, Paris France. We know where Paris is! Please don’t come back to London England ",0,conservatives
449,"Thought we had “no money” …….

You are an absolute joke !!!

2024/25 can’t come faster…… bye   ",0,conservatives
450,Why are they interviewing Mikhail Gorbachev's younger brother?  ,1,labour
451,They're TORIES... what was you expecting exactly  ,0,labour
452,Needs more than that but its a start  a lot of crimes not reported these days so those figures only show a fraction of what is gping on..also start rebuilding all emergency services/NHS which have been slaughtered by the Tory austerity cuts  ,2,labour
453,"Oi Starmer, you're one to criticise, CPS, child grooming gangs, paedophile cover ups, 


media.tenor.co/
j45EAKz9kREAAAAC
/
ernst-kuhr.gif?t
=AAX4_gM3wo0HSc
DZXQqLHw&c=VjFf
ZmFjZWJvb2s&ite
mid=27209191  ",0,labour
454,"Consistently excellent policy initiatives and indications from the Labour Party. We have faith and confidence in the planning for a Labour majority government after the next general election. We applaud the doubters & faint hearted for revealing their concerns. Labour will succeed.
KS4PM@GE2024/25 ",2,labour
455,But we’re putting up gas and electric by over £100 a MONTH . Disgraceful  ,0,conservatives
456,Or people could be responsible for their own finances and cancel direct debits themselves   ,0,labour
457,Aye - Labour chancellor numbers   ,0,labour
458,"This photo id is a no go for a lot of labour voters, the poorer, the pensioners , and certain groups in this country will not get photo id either can’t be bothered , cant afford to or don’t understand how to , people who can’t afford holidays abroad so dont have passports, people who can’t drive or can’t afford to, and the majority of these people are labour voters, go do market research and ask are they voting in these local elections and when they say no ask who would they have voted for, the amount of people on a council housing estate who now won’t be bothered to get this ID was this brought in by the Conservatives? ",0,labour
459,"Great if it really happened and should have happened years ago. But reeks of trying to secure votes sadly 

Been said before and nothing has been done, in fact it’s got worse 

Hotels full of economic migrants here for a fee ride, who arrived illegally and the tax payer is fitting the bill for 4 and 5 star hotels with 4 fresh meals a day This money could go in to our NHS instead. ",0,conservatives
460,We don't need Tory 1 or Tory two.... We need a Socialist Labour Government with Corbyn      ,2,labour
461,You’ve made so many empty promises that no one believes you anymore   ,0,conservatives
462,That’s easy to say ￼  ,0,labour
463,LOL. Fishi Rishi and Sleepy Joe. What could go wrong?   ,0,conservatives
464," Labour’s advert could be ‘ Do you think Jimmy Savile deserved to be convicted of child abuse, when he was alive? Keir Starmer didn’t’  ",0,labour
465,"That's not it. Focus on the economy and people earning a liveable wage, not these silly photos. ",0,conservatives
466,One of the best British Saints!   ,1,conservatives
467,Thank you and wishing everyone a Very Happy Easter!   ,2,labour
468,Really I'd look a bit closer to home as how not to do things. You've literally f*cked up everything you've touched  ,0,conservatives
469,"Happy Vaisahki, have a lovely day . And to all the negative and cynical commontators to also have a nice day  ",2,labour
470,Why would doctors work for the NHS. You Torries have ruined. Do you think anybody is stupid enough to trust what you say?   ,0,conservatives
471,Wales and London under liebour  ,0,labour
472,"Reading some of the comments , the more you give the move they Want…. ",1,conservatives
473,£480 million more for France. Just pop the boats. 50p Stanley knife pay some people £15 p/h just run up and down beach. . Government is ridiculous. While our own on streets and freeze. Your gonna get so xxxxed at elections. ,0,conservatives
474,"You have to catch them first
The Police are already stretched and all they will say is that ASB is a low priority.
It seems drugs and motorists are the priorities ",0,conservatives
475,Joke of the year so far ,0,conservatives
476,"No you won't you are clueless , 13000 new officers in the whole country after what 5years training is a joke , it won't make one bit of difference  ",0,labour
477,Just an observation.. Keir Starmer following is 101k on fb. The true leader of the Labour movement usually has around 100k likes per post! We know who the people prefer  ,1,labour
478,Happy Newroz    ,2,labour
479,"So let’s say for instance your local pub puts the price of a drink up to cover the cost of this but then the customers don’t come in because it’s to expensive(cost of living crisis, inflation etc) so then the pub shuts making staff jobless, who actually wins here ",1,conservatives
480,Though this was a parody. Tory  ,0,conservatives
481,"Well, it is called “politics” after all   ",1,conservatives
482,"Disgusting.
He’s gone against the wishes of the D.U.P. wishes and has sold Northern Ireland out to the EU.
This man can’t be trusted.
He just wanted to say I’ve completed the Brexit deal for Northern Ireland and he’s done it at any cost. ",0,conservatives
483,By raising corporation tax? You should be an economist  ,0,conservatives
484,And meanwhile British gas profits poor families around £3.3 billions do something about this madness against the communities Conservatives  ,0,conservatives
485,"Yeah, sure they will. Don't believe a word this lot says.   ",0,labour
486,this counry got caught with its trouaers down in the last 2 major conflicks and got away with it after a long struggle we would not get away with it again so we should be prepared in thesse unsertian tmes so it is right to spend on our defence   ,2,conservatives
487,Neither of you will stop the boats. You’re both as bad as each other. Globalist flunkies innit?   ,0,conservatives
488,"The boat is full in 1 day, its a gimmick, stop them coming, not get other accommodation, you are finished, you also gave northern Ireland away to the E.U., you and your side kick don't give a toss about this country, keep your green card tucked in your pocket, when you have destroyed our country you can run away with E.U. loving hunt   ",0,conservatives
489,Happy Easter to the very few loyal Conservative MP’s that are left  ,2,conservatives
490,You are failing miserably to protect the British people   ,0,conservatives
491,"And the reason Tories MPs cut the Police budgets were;
 Incompetent
 Negligent
 Social and economic illiterate
 Blaming the Police, which is the most pathetic Tory stance today  ",0,libdems
492, Nah …. Rishi has never worried a about a gas and electricity bill  ,0,conservatives
493,Words are pointless without actions. You need to try harder!  ,0,labour
494,Can we halve a lot of other things as well please  ,1,labour
495,  ,0,libdems
496,Look forward to all the celebrations and this love on St George’s day   ,2,conservatives
497,They shouldnt be regardless of crime  ,1,conservatives
498,"I rarely say a kind word about Labour, but on this particular issue, compared to you, at least they're honest about it  ",1,conservatives
499,Stop deflecting this issues...the Conservatives have been in power for years. Can't blame Brexit or the Labour Party. Take responsibility and own the problem   ,0,conservatives
500,"So correct me if I’m wrong , I’m sure someone will . So the people earning big figure money can now throw loads of money into pensions and retire , but us poor buggers at the bottom of the pile who just can only dream of getting a good fair wage , have to just keep working till we drop dead .  .  ",0,conservatives
501,".5 million people would love a home and currently waiting on the social housing register in shelter ,hostels or homeless .. but Labour think some free loft insulation rolls is the answer  how about extractor fans above cookers and in bathroom to lower the humidity and actually make a property feel warmer as opposed to damp  ",0,labour
502,"My entire voting life I’ve always voted Conservatives. However, next time I’ll be voting Reform UK!

Conservatives are doing nothing to stop the boats. Let alone anything else and they have become a glorified Labour   ",0,conservatives
503,"No backbone to weak still be in the same position when more of the spongers start arrving to the coast in the summer , to many promises this shambles of a goverment tell us the millions of our money funding these benefit illegals invading our land will be Sunaks legacy when the Tories are trounced at the election.   ",0,conservatives
504,"The Tories have betrayed our country and bled it dry, whether its local services, the police,armed forces etc etc
Labour and Liberals are no better
Vote Reform   ",0,conservatives
505,Well done Rishi ,2,conservatives
506,Some comments on hear make me laugh when have labour ever been great ,0,conservatives
507,"Reform guys, Reform.. ",2,conservatives
508,Job well done by a superb team. ,2,conservatives
509," Ambulance Crisis - 5 Point Winter Plan  Launch a campaign to retain, recruit and train paramedics and other ambulance service staff.   Bring forward a fully funded programme to get people who are medically well enough discharged from hospital and set up with appropriate social care and support.   In addition to getting people out of hospital so that they get care in a more comfortable setting, the number of beds in hospitals needs to be increased to end excessive handover delays for ambulances, caused by a lack of bed capacity.   Expand mental health support services to get people the appropriate care they need and reduce the number of call outs for ambulances for mental health reasons.   Pass Daisy Cooper MP’s Ambulance Waiting Times Bill into law that would require  accessible, localised reports of ambulance response times to be published. This would ensure that ‘hot spots’ with some of the longest waiting times can be identified routinely. 12 hour waits at A&E should also be published from arrival at hospital rather than the ‘decision to admit’ as is current practice, so that the true scale of the problem is clear for all to see.",1,libdems
510,This constant criticism of others isn’t really working is it  best to get your own house in order first before trying to censure others .. this is what improves your validity.,1,conservatives
511,Yes we do know why because the Tory’s are shafting every hard working person ,0,conservatives
512,Good luck  ,2,conservatives
513,"If you are that grateful, make MP’s salaries the same as nurses salaries and give pensioners a living state pension then maybe close all borders to economic migrants - or isn’t it about the money ",0,conservatives
514,"  Government announce plans to  introduce anti-strike laws : The Government has announced they are bringing forward legislation to enforce minimum service levels in health, rail, fire, borders and education services. : Minimum service levels won’t avert disruption. There will still be huge overcrowding and delays which is no good to people in an emergency. The best way to avoid disruption is to prevent these strikes in the first place, which means getting round the table with staff and employers to find a solution. : This looks like another attempt by the Conservatives to distract from their appalling mismanagement of the economy and from their failure to avert strikes in the first place.  We’ll be carefully scrutinising this legislation. But from what the government is saying, our concern is this simply won’t work.",0,libdems
